model,0,1,2,3,4,5,6,7
0,0.2205,0.7215,0.7185,0.7085,0.7150,0.7115,0.7220,0.7065
1,0.7035,0.2315,0.7280,0.6740,0.7025,0.7150,0.6670,0.7300
2,0.7685,0.7870,0.2860,0.7945,0.7360,0.7710,0.7900,0.7775
3,0.7685,0.7720,0.7730,0.2385,0.7700,0.7730,0.7830,0.7755
4,0.7325,0.7470,0.7095,0.7200,0.1905,0.7235,0.7350,0.7200
5,0.6765,0.7105,0.6975,0.7065,0.6730,0.1770,0.7095,0.7125
6,0.7335,0.7140,0.7415,0.7365,0.7450,0.7550,0.2590,0.7400
7,0.6785,0.6915,0.6995,0.6825,0.6780,0.6925,0.6910,0.2925
