model,0,1,2,3,4,5,6,7
0,0.0075,0.0160,0.0130,0.0095,0.0225,0.0175,0.0155,0.0120
1,0.0260,0.0010,0.0030,0.0040,0.0040,0.0060,0.0025,0.0045
2,0.0585,0.0075,0.0030,0.0060,0.0070,0.0090,0.0070,0.0030
3,0.0375,0.0040,0.0045,0.0000,0.0075,0.0065,0.0020,0.0045
4,0.0365,0.0060,0.0040,0.0040,0.0030,0.0080,0.0045,0.0075
5,0.0380,0.0035,0.0045,0.0030,0.0045,0.0005,0.0025,0.0045
6,0.0500,0.0055,0.0020,0.0035,0.0060,0.0080,0.0000,0.0050
7,0.0515,0.0095,0.0045,0.0060,0.0110,0.0090,0.0055,0.0020
