model,0,1,2,3,4,5,6,7
0,0.2435,0.7250,0.7010,0.7545,0.7300,0.6675,0.7490,0.7480
1,0.7995,0.3470,0.7110,0.7005,0.6945,0.7485,0.7385,0.7105
2,0.7310,0.7500,0.3295,0.7475,0.7035,0.7090,0.7485,0.6020
3,0.7225,0.6660,0.6690,0.2755,0.6695,0.7250,0.7570,0.7635
4,0.7665,0.7580,0.7590,0.7595,0.1545,0.7480,0.6915,0.6850
5,0.7425,0.7400,0.6965,0.7225,0.7320,0.2870,0.7205,0.7050
6,0.7295,0.7735,0.7565,0.7245,0.7330,0.7450,0.1940,0.6995
7,0.7055,0.6780,0.7240,0.6995,0.6560,0.7515,0.7185,0.1500
