model,0,1,2,3,4,5,6,7
0,0.0000,0.4815,0.6155,0.6785,0.6075,0.6720,0.5950,0.5990
1,0.6340,0.0000,0.7385,0.6795,0.6650,0.6505,0.6370,0.5990
2,0.6520,0.6640,0.0000,0.7585,0.6820,0.6715,0.6690,0.6535
3,0.6700,0.7115,0.7980,0.0005,0.7135,0.7095,0.7370,0.7070
4,0.7295,0.6990,0.7605,0.7160,0.0000,0.6645,0.7645,0.7410
5,0.6790,0.6390,0.6890,0.6955,0.6350,0.0000,0.5915,0.6360
6,0.5740,0.6630,0.6680,0.7135,0.6685,0.6390,0.0000,0.5780
7,0.6325,0.5520,0.6565,0.7410,0.6625,0.6475,0.6620,0.0000
