model,0,1,2,3,4,5,6,7
0,0.0000,0.5735,0.5755,0.5960,0.5530,0.6190,0.6750,0.6120
1,0.7005,0.0000,0.6805,0.6410,0.6655,0.6350,0.7225,0.7030
2,0.7290,0.6895,0.0000,0.7030,0.5995,0.6505,0.7420,0.7380
3,0.7370,0.6760,0.7355,0.0000,0.6930,0.6730,0.7355,0.7700
4,0.7370,0.7130,0.6620,0.7195,0.0000,0.6815,0.7830,0.7165
5,0.7565,0.6625,0.6915,0.6735,0.6675,0.0000,0.7440,0.7675
6,0.7690,0.6965,0.6995,0.6905,0.7305,0.6955,0.0000,0.7385
7,0.7125,0.6890,0.7260,0.7175,0.6655,0.7310,0.7600,0.0000
