model,0,1,2,3,4,5,6,7
0,0.3075,0.7735,0.7575,0.7755,0.7530,0.7440,0.7440,0.7810
1,0.8175,0.4385,0.7950,0.8275,0.8190,0.8095,0.7585,0.8035
2,0.8335,0.8210,0.3815,0.8245,0.8240,0.7920,0.7860,0.8315
3,0.8275,0.8150,0.7890,0.4030,0.8105,0.7915,0.7985,0.8010
4,0.7955,0.8220,0.8020,0.7980,0.3935,0.7950,0.7950,0.8150
5,0.8235,0.8255,0.7950,0.8025,0.8115,0.3600,0.7875,0.8300
6,0.8305,0.7940,0.7930,0.8370,0.8270,0.7985,0.4170,0.8050
7,0.8280,0.7925,0.7860,0.8005,0.8105,0.8090,0.7650,0.3405
