model,0,1,2,3,4,5,6,7
0,0.0095,0.0115,0.0110,0.0115,0.0130,0.0110,0.0105,0.0115
1,0.0240,0.0175,0.0215,0.0270,0.0295,0.0230,0.0240,0.0255
2,0.0345,0.0340,0.0290,0.0345,0.0385,0.0325,0.0345,0.0375
3,0.0335,0.0330,0.0335,0.0325,0.0345,0.0330,0.0330,0.0335
4,0.0060,0.0060,0.0060,0.0065,0.0045,0.0055,0.0065,0.0065
5,0.0295,0.0290,0.0295,0.0295,0.0325,0.0280,0.0295,0.0305
6,0.0080,0.0065,0.0080,0.0090,0.0105,0.0075,0.0060,0.0075
7,0.0060,0.0065,0.0060,0.0060,0.0085,0.0055,0.0060,0.0050
