model,0,1,2,3,4,5,6,7
0,0.0000,0.7940,0.8075,0.7770,0.8390,0.8120,0.8010,0.8085
1,0.7820,0.0000,0.8035,0.8655,0.8420,0.8075,0.8965,0.8230
2,0.8430,0.8030,0.0000,0.7440,0.8150,0.7725,0.7655,0.7900
3,0.8090,0.8470,0.7710,0.0000,0.8200,0.7985,0.8145,0.7875
4,0.8490,0.8735,0.7945,0.7925,0.0000,0.7970,0.8185,0.8000
5,0.8445,0.8330,0.7315,0.7510,0.7860,0.0000,0.7385,0.7870
6,0.8335,0.8895,0.7115,0.7870,0.8110,0.7840,0.0000,0.8275
7,0.8505,0.8290,0.7865,0.8055,0.8345,0.8215,0.8365,0.0000
