model,0,1,2,3,4,5,6,7
0,0.2190,0.4800,0.4985,0.4900,0.4895,0.4695,0.5360,0.4850
1,0.5150,0.1310,0.5210,0.5315,0.5145,0.5175,0.5595,0.5180
2,0.5205,0.5235,0.1365,0.5225,0.5215,0.5435,0.5570,0.5195
3,0.5230,0.5375,0.5480,0.1920,0.5320,0.5060,0.5620,0.5305
4,0.4800,0.4840,0.4990,0.5195,0.0985,0.5025,0.5175,0.4620
5,0.4835,0.4765,0.5130,0.4855,0.4840,0.1435,0.5330,0.4895
6,0.5300,0.5195,0.5335,0.5405,0.5200,0.5415,0.1690,0.5315
7,0.5025,0.5070,0.5085,0.5275,0.4870,0.5115,0.5450,0.1695
