model,0,1,2,3,4,5,6,7
0,0.0000,0.6890,0.6855,0.6535,0.5855,0.6265,0.6905,0.6700
1,0.6460,0.0005,0.6900,0.6615,0.6115,0.6260,0.6615,0.6575
2,0.6090,0.6855,0.0005,0.6020,0.5605,0.6355,0.6530,0.6450
3,0.5650,0.6495,0.6360,0.0000,0.5250,0.5660,0.6155,0.6045
4,0.6600,0.7155,0.7050,0.6900,0.0000,0.6810,0.7155,0.6975
5,0.5595,0.6265,0.6575,0.5820,0.5495,0.0005,0.6515,0.6210
6,0.6495,0.6730,0.6815,0.6420,0.6100,0.6420,0.0000,0.6895
7,0.6125,0.6675,0.6710,0.6170,0.5670,0.6345,0.6615,0.0000
