model,0,1,2,3,4,5,6,7
0,0.0000,0.5230,0.5165,0.5700,0.4970,0.5185,0.5025,0.4945
1,0.4990,0.0000,0.5425,0.5655,0.6485,0.5685,0.5150,0.5180
2,0.5330,0.5315,0.0000,0.5135,0.4000,0.5650,0.5085,0.4185
3,0.6175,0.5505,0.4715,0.0005,0.5660,0.5845,0.5860,0.5895
4,0.5235,0.6445,0.4390,0.5760,0.0000,0.4425,0.4795,0.4630
5,0.5035,0.5085,0.5235,0.6250,0.3980,0.0000,0.4445,0.4525
6,0.5370,0.5805,0.5095,0.6485,0.4740,0.5240,0.0000,0.5015
7,0.4515,0.4270,0.3525,0.4940,0.4520,0.5210,0.4970,0.0000
