model,0,1,2,3,4,5,6,7
0,0.0420,0.0565,0.0415,0.0245,0.0360,0.0360,0.0325,0.0495
1,0.0645,0.0535,0.0675,0.0590,0.0680,0.0735,0.0710,0.0850
2,0.0540,0.0750,0.0495,0.0535,0.0580,0.0540,0.0575,0.0730
3,0.0300,0.0585,0.0475,0.0395,0.0450,0.0445,0.0350,0.0500
4,0.0345,0.0605,0.0490,0.0340,0.0355,0.0505,0.0415,0.0540
5,0.0430,0.0725,0.0565,0.0440,0.0575,0.0465,0.0510,0.0700
6,0.0210,0.0455,0.0305,0.0200,0.0265,0.0270,0.0140,0.0350
7,0.0430,0.0585,0.0465,0.0345,0.0435,0.0430,0.0395,0.0255
