model,0,1,2,3,4,5,6,7
0,0.0060,0.1600,0.0940,0.1955,0.1765,0.1925,0.1910,0.1855
1,0.1495,0.0435,0.1255,0.1460,0.1525,0.1335,0.1265,0.1575
2,0.1555,0.1990,0.0075,0.2130,0.2285,0.1815,0.2120,0.2230
3,0.1180,0.0885,0.0800,0.0025,0.0955,0.0930,0.1245,0.1390
4,0.1230,0.1170,0.1145,0.1255,0.0035,0.1045,0.1120,0.1610
5,0.1345,0.0930,0.0780,0.1100,0.1135,0.0155,0.0800,0.1365
6,0.1145,0.0655,0.0790,0.1135,0.0950,0.0565,0.0065,0.1085
7,0.1440,0.1100,0.1100,0.1580,0.1485,0.1260,0.1330,0.0170
