model,0,1,2,3,4,5,6,7
0,0.0005,0.0290,0.0285,0.0210,0.0225,0.0245,0.0295,0.0750
1,0.0515,0.0005,0.0265,0.0200,0.0285,0.0190,0.0310,0.0960
2,0.0645,0.0450,0.0000,0.0245,0.0250,0.0225,0.0430,0.0955
3,0.0495,0.0260,0.0170,0.0000,0.0190,0.0140,0.0220,0.0615
4,0.0525,0.0330,0.0220,0.0140,0.0000,0.0250,0.0345,0.0965
5,0.0455,0.0235,0.0160,0.0145,0.0190,0.0005,0.0250,0.0735
6,0.0425,0.0235,0.0220,0.0145,0.0165,0.0170,0.0000,0.0635
7,0.0745,0.0670,0.0485,0.0370,0.0485,0.0400,0.0525,0.0010
