model,0,1,2,3,4,5,6,7
0,0.1750,0.6705,0.6855,0.6625,0.6500,0.6485,0.6365,0.7010
1,0.6780,0.1580,0.7115,0.6705,0.6735,0.6560,0.6510,0.7185
2,0.6635,0.6900,0.1970,0.6580,0.6690,0.6635,0.6635,0.6650
3,0.6780,0.7155,0.6845,0.1720,0.6855,0.6625,0.6840,0.7030
4,0.6865,0.7140,0.7015,0.6945,0.2160,0.6970,0.6530,0.7155
5,0.6490,0.6710,0.6835,0.6650,0.6660,0.1970,0.6230,0.7205
6,0.6145,0.6450,0.6755,0.6645,0.6360,0.6200,0.1680,0.6905
7,0.6740,0.7215,0.6990,0.6770,0.6775,0.6995,0.6690,0.1605
