model,0,1,2,3,4,5,6,7
0,0.0005,0.4670,0.4560,0.3265,0.4130,0.5045,0.4480,0.4780
1,0.4630,0.0000,0.3275,0.5610,0.5435,0.5315,0.3525,0.4490
2,0.4995,0.4095,0.0000,0.5560,0.4730,0.5805,0.4060,0.4940
3,0.3700,0.5050,0.5575,0.0000,0.6265,0.4485,0.4850,0.5475
4,0.4740,0.5105,0.4720,0.6720,0.0000,0.5540,0.4220,0.5795
5,0.5920,0.4530,0.5675,0.4655,0.5095,0.0000,0.5525,0.6220
6,0.3390,0.2985,0.3540,0.4940,0.4230,0.4530,0.0000,0.4750
7,0.5185,0.4620,0.4680,0.5145,0.6745,0.5695,0.5530,0.0000
