model,0,1,2,3,4,5,6,7
0,0.0050,0.0070,0.0285,0.0560,0.0150,0.0630,0.0500,0.0420
1,0.0175,0.0040,0.0285,0.0775,0.0130,0.0880,0.0480,0.0745
2,0.0110,0.0045,0.0030,0.0455,0.0090,0.0530,0.0395,0.0440
3,0.0230,0.0140,0.0325,0.0045,0.0180,0.0760,0.0555,0.0525
4,0.0135,0.0025,0.0210,0.0510,0.0020,0.0685,0.0385,0.0535
5,0.0500,0.0425,0.0695,0.1170,0.0325,0.0150,0.1005,0.1255
6,0.0170,0.0095,0.0320,0.0505,0.0115,0.0715,0.0035,0.0550
7,0.0165,0.0110,0.0280,0.0495,0.0150,0.0670,0.0440,0.0045
