model,0,1,2,3,4,5,6,7
0,0.0100,0.8055,0.8565,0.8035,0.8375,0.8120,0.8070,0.7795
1,0.8390,0.0210,0.8175,0.8035,0.8115,0.8040,0.8025,0.8040
2,0.8315,0.8060,0.0060,0.8120,0.8320,0.8295,0.8110,0.7880
3,0.8000,0.8080,0.8075,0.0055,0.8275,0.8095,0.8350,0.7780
4,0.8125,0.8340,0.8335,0.7700,0.0045,0.8265,0.8355,0.8315
5,0.8250,0.8425,0.8200,0.8290,0.8115,0.0030,0.8470,0.8270
6,0.8075,0.8110,0.8520,0.8455,0.8445,0.8445,0.0070,0.8080
7,0.8010,0.7785,0.8330,0.7985,0.8080,0.8240,0.8150,0.0035
