model,0,1,2,3,4,5,6,7
0,0.0060,0.7680,0.8235,0.7790,0.8075,0.8425,0.8110,0.7995
1,0.7715,0.0005,0.8115,0.7815,0.7495,0.8115,0.7915,0.8360
2,0.8145,0.7835,0.0125,0.7490,0.7585,0.7825,0.8195,0.8020
3,0.7910,0.8010,0.7890,0.0005,0.8430,0.7775,0.7730,0.7585
4,0.8070,0.7530,0.7805,0.8040,0.0190,0.7875,0.7775,0.8225
5,0.8030,0.7965,0.7785,0.7310,0.7910,0.0060,0.7695,0.8315
6,0.7870,0.7875,0.7875,0.7775,0.8120,0.7975,0.0100,0.8350
7,0.8160,0.7960,0.8030,0.7895,0.8330,0.8310,0.8175,0.0050
