model,0,1,2,3,4,5,6,7
0,0.0235,0.1015,0.0850,0.0550,0.0875,0.0995,0.0330,0.0305
1,0.1185,0.0225,0.0855,0.0585,0.0980,0.0885,0.0320,0.0335
2,0.1010,0.0760,0.0165,0.0340,0.0695,0.0690,0.0155,0.0160
3,0.0980,0.0830,0.0470,0.0050,0.0595,0.0630,0.0080,0.0110
4,0.1120,0.1065,0.0760,0.0420,0.0075,0.0805,0.0230,0.0235
5,0.1085,0.0840,0.0705,0.0455,0.0800,0.0165,0.0245,0.0250
6,0.1160,0.1040,0.0655,0.0315,0.0900,0.0855,0.0035,0.0130
7,0.1255,0.0995,0.0630,0.0335,0.0885,0.0840,0.0100,0.0090
