model,0,1,2,3,4,5,6,7
0,0.0035,0.0385,0.0115,0.0230,0.0485,0.0185,0.0050,0.0125
1,0.0285,0.0025,0.0175,0.0285,0.0455,0.0265,0.0075,0.0185
2,0.0350,0.0790,0.0130,0.0450,0.0925,0.0460,0.0210,0.0380
3,0.0195,0.0320,0.0120,0.0030,0.0440,0.0200,0.0040,0.0145
4,0.0245,0.0350,0.0180,0.0230,0.0055,0.0225,0.0100,0.0210
5,0.0130,0.0275,0.0105,0.0155,0.0395,0.0035,0.0040,0.0105
6,0.0685,0.1080,0.0645,0.0940,0.1465,0.0835,0.0545,0.0720
7,0.0165,0.0345,0.0130,0.0205,0.0485,0.0205,0.0080,0.0055
