model,0,1,2,3,4,5,6,7
0,0.0005,0.3805,0.3305,0.3770,0.3635,0.3985,0.4080,0.3605
1,0.3360,0.0025,0.2700,0.3045,0.3035,0.3775,0.2945,0.3470
2,0.4365,0.3930,0.0005,0.3110,0.3400,0.4235,0.4715,0.3265
3,0.4280,0.4075,0.3270,0.0015,0.4425,0.3840,0.4155,0.3775
4,0.2690,0.2630,0.2120,0.2850,0.0035,0.3295,0.3415,0.3110
5,0.3355,0.3250,0.2765,0.2430,0.3120,0.0015,0.3610,0.4515
6,0.4460,0.3575,0.3915,0.3885,0.4215,0.4570,0.0005,0.3805
7,0.4645,0.4790,0.3200,0.3745,0.4585,0.5955,0.4165,0.0005
