model,0,1,2,3,4,5,6,7
0,0.0335,0.0745,0.0635,0.0575,0.0540,0.0595,0.0645,0.1140
1,0.0945,0.0410,0.0705,0.0645,0.0650,0.0610,0.0605,0.1355
2,0.1195,0.1010,0.0550,0.0795,0.0870,0.0830,0.0935,0.1460
3,0.0790,0.0670,0.0540,0.0345,0.0485,0.0460,0.0595,0.1120
4,0.0790,0.0750,0.0555,0.0500,0.0360,0.0575,0.0710,0.1220
5,0.0800,0.0670,0.0500,0.0475,0.0535,0.0345,0.0585,0.1135
6,0.0685,0.0560,0.0435,0.0410,0.0400,0.0405,0.0250,0.0930
7,0.1325,0.1225,0.0985,0.0855,0.1010,0.0905,0.0955,0.0655
