model,0,1,2,3,4,5,6,7
0,0.6125,0.9185,0.8945,0.8775,0.8975,0.8675,0.8845,0.9015
1,0.8920,0.5765,0.8990,0.8710,0.9130,0.8725,0.8655,0.9085
2,0.8560,0.8840,0.5590,0.8760,0.8890,0.8620,0.8400,0.8860
3,0.8715,0.8850,0.8960,0.5650,0.9025,0.8885,0.8835,0.8965
4,0.8840,0.9200,0.8960,0.8960,0.6260,0.8975,0.8540,0.9130
5,0.8700,0.8950,0.8940,0.8665,0.9010,0.5410,0.8925,0.8895
6,0.8910,0.9065,0.8810,0.8985,0.8890,0.8975,0.5205,0.8940
7,0.8795,0.8985,0.9025,0.8900,0.9070,0.8925,0.8585,0.5320
