model,0,1,2,3,4,5,6,7
0,0.0000,0.0290,0.0050,0.0000,0.0035,0.0120,0.0005,0.0020
1,0.0140,0.0000,0.0235,0.0100,0.0290,0.0345,0.0175,0.0345
2,0.0025,0.0315,0.0000,0.0020,0.0070,0.0165,0.0045,0.0075
3,0.0000,0.0245,0.0055,0.0000,0.0030,0.0095,0.0000,0.0040
4,0.0040,0.0475,0.0200,0.0040,0.0000,0.0295,0.0035,0.0125
5,0.0140,0.0630,0.0375,0.0095,0.0290,0.0000,0.0110,0.0250
6,0.0000,0.0140,0.0030,0.0000,0.0010,0.0050,0.0000,0.0010
7,0.0010,0.0370,0.0090,0.0005,0.0070,0.0135,0.0025,0.0000
