model,0,1,2,3,4,5,6,7
0,0.0045,0.7530,0.7885,0.7435,0.7575,0.8285,0.7875,0.7755
1,0.7910,0.0030,0.7985,0.7740,0.7970,0.8055,0.8285,0.7620
2,0.7440,0.7525,0.0070,0.7480,0.7925,0.7955,0.7725,0.8255
3,0.7885,0.7770,0.7870,0.0045,0.7485,0.8145,0.7845,0.7805
4,0.7495,0.8360,0.7910,0.7405,0.0040,0.7935,0.7665,0.7755
5,0.7935,0.7710,0.7810,0.7725,0.7585,0.0020,0.8125,0.7755
6,0.7680,0.7790,0.7895,0.8125,0.7250,0.7745,0.0090,0.8015
7,0.7870,0.7120,0.8085,0.8095,0.7950,0.7085,0.7880,0.0020
