model,0,1,2,3,4,5,6,7
0,0.0000,0.0650,0.0200,0.1020,0.0340,0.0225,0.1080,0.0255
1,0.0400,0.0000,0.0365,0.1285,0.0535,0.0375,0.1335,0.0555
2,0.0190,0.0610,0.0000,0.0950,0.0380,0.0190,0.1215,0.0245
3,0.0545,0.0845,0.0550,0.0055,0.0565,0.0410,0.1215,0.0615
4,0.0280,0.0745,0.0275,0.1045,0.0000,0.0210,0.1380,0.0330
5,0.0210,0.0560,0.0250,0.0800,0.0280,0.0000,0.0910,0.0220
6,0.0745,0.1395,0.0875,0.1460,0.0915,0.0565,0.0005,0.0815
7,0.0180,0.0570,0.0180,0.0880,0.0350,0.0195,0.1025,0.0000
