model,0,1,2,3,4,5,6,7
0,0.0130,0.8870,0.9005,0.9110,0.9025,0.9115,0.9080,0.9155
1,0.8775,0.0165,0.8940,0.8895,0.8825,0.9120,0.8815,0.8925
2,0.8785,0.8670,0.0040,0.8885,0.8855,0.8915,0.8945,0.8930
3,0.8685,0.8675,0.8860,0.0240,0.8640,0.8920,0.8820,0.8815
4,0.9020,0.8980,0.9080,0.9020,0.0040,0.9215,0.9045,0.9065
5,0.8795,0.8790,0.8905,0.8895,0.8775,0.0025,0.8795,0.8880
6,0.8910,0.8870,0.9075,0.8940,0.8915,0.9090,0.0070,0.8955
7,0.8875,0.8745,0.8930,0.8870,0.8690,0.8925,0.8780,0.0000
